CompanyID,CompanyName,Industry,Region,Year,Revenue,ProfitMargin,MarketCap,GrowthRate,ESG_Overall,ESG_Environmental,ESG_Social,ESG_Governance,CarbonEmissions,WaterUsage,EnergyConsumption
979,Company_979,Energy,Middle East,2020,14506.50,14.30,24535.70,-5.40,46.30,45.00,52.60,41.30,12839589.50,3851876.80,128395894.60
980,Company_980,Retail,Africa,2020,2117.80,-3.40,6646.20,8.60,58.20,68.40,70.40,35.90,152723.40,76361.70,305446.90
981,Company_981,Utilities,Africa,2020,1820.60,6.60,1394.90,2.00,46.50,55.20,50.60,33.70,1184913.30,740570.80,11849133.30
982,Company_982,Technology,Europe,2020,3391.00,20.80,13693.50,17.20,75.60,73.10,100.00,53.60,116655.80,69993.50,233311.50
983,Company_983,Retail,Oceania,2020,509.90,5.60,684.30,0.00,61.60,64.60,42.90,77.30,38139.50,19069.70,76279.00
984,Company_984,Utilities,Latin America,2020,370.20,9.30,298.70,-4.30,44.60,46.00,47.90,39.90,259961.70,162476.10,2599617.40
985,Company_985,Healthcare,Oceania,2020,8353.10,14.50,12752.20,2.60,63.90,42.90,57.70,91.20,751698.30,751698.30,1503396.70
986,Company_986,Retail,Latin America,2020,3381.40,-0.90,11901.80,12.50,25.10,27.40,24.20,23.60,341027.50,170513.80,682055.00
987,Company_987,Consumer Goods,Africa,2020,1309.30,16.90,3917.00,-0.40,52.30,62.20,54.50,40.10,200138.10,250172.60,1000690.30
988,Company_988,Consumer Goods,Europe,2020,12221.50,14.70,39844.80,18.70,73.60,73.20,48.90,98.80,1680798.80,2100998.50,8403994.00
989,Company_989,Energy,Africa,2020,4069.30,4.90,3891.20,5.90,36.30,16.90,63.80,28.10,4400842.50,1320252.70,44008424.60
990,Company_990,Consumer Goods,Asia,2020,3171.30,16.90,7892.50,-4.10,37.50,41.80,31.70,39.00,575480.50,719350.60,2877402.60
991,Company_991,Transportation,Middle East,2020,770.50,9.10,688.40,19.80,48.90,44.70,43.50,58.50,410163.00,68360.50,1367210.10
992,Company_992,Consumer Goods,North America,2020,1246.40,7.00,1902.90,-4.80,57.00,44.30,64.80,61.90,221902.10,277377.60,1109510.30
993,Company_993,Healthcare,Latin America,2020,5474.50,15.70,17775.70,6.70,67.00,54.10,73.20,73.70,449550.10,449550.10,899100.20
994,Company_994,Manufacturing,Europe,2020,1818.70,5.90,1697.90,19.00,57.50,19.30,97.00,56.10,581075.90,774767.90,9684598.60
995,Company_995,Healthcare,Latin America,2020,1984.20,15.50,5022.20,6.80,59.40,98.40,35.90,43.80,101370.90,101370.90,202741.80
996,Company_996,Healthcare,Europe,2020,4221.50,26.10,23420.90,12.20,62.40,88.90,39.60,58.80,243996.70,243996.70,487993.40
997,Company_997,Utilities,Africa,2020,542.40,8.00,564.60,1.90,65.10,48.90,89.30,57.00,372018.60,232511.60,3720185.80
998,Company_998,Healthcare,Oceania,2020,1644.30,27.40,10808.20,3.40,63.90,100.00,23.80,67.90,82213.60,82213.60,164427.10
999,Company_999,Finance,Asia,2020,5316.00,18.10,13661.70,-6.40,51.70,96.20,19.80,39.20,55987.00,27993.50,139967.50
1000,Company_1000,Consumer Goods,Latin America,2020,3405.50,19.50,8599.90,21.70,50.40,68.00,42.60,40.50,492885.50,616106.90,2464427.60
1,Company_1,Retail,Latin America,2021,604.20,5.20,479.30,6.50,55.60,66.80,25.50,74.60,44263.80,22131.90,88527.70
2,Company_2,Retail,Asia,2021,3167.90,-0.40,15634.90,5.60,63.00,62.90,60.00,66.10,240710.60,120355.30,481421.20
3,Company_3,Transportation,Latin America,2021,348.40,4.50,128.80,3.10,31.60,18.50,43.90,32.20,223833.00,37305.50,746110.00
4,Company_4,Technology,Africa,2021,5784.30,29.40,37578.60,-5.50,60.00,100.00,55.10,24.80,144607.60,86764.60,289215.20
5,Company_5,Finance,Middle East,2021,3120.10,19.30,8787.30,-3.80,47.50,78.50,22.70,41.30,40596.30,20298.20,101490.80
6,Company_6,Transportation,Oceania,2021,2466.60,-8.50,7550.00,-3.80,70.80,64.20,75.30,72.90,1110593.70,185099.00,3701979.00
7,Company_7,Healthcare,Oceania,2021,6470.90,-2.30,21238.40,3.90,53.30,78.00,34.60,47.20,423188.30,423188.30,846376.60
8,Company_8,Healthcare,Europe,2021,6397.50,10.10,10983.20,-5.20,78.20,74.10,95.10,65.50,435991.00,435991.00,871982.00
9,Company_9,Technology,North America,2021,4399.80,8.50,7008.70,22.70,63.80,39.70,84.30,67.30,202835.40,121701.30,405670.90
10,Company_10,Technology,Latin America,2021,79619.80,12.00,263994.00,0.70,67.00,81.80,75.40,43.90,2497067.90,1498240.80,4994135.90
11,Company_11,Energy,Europe,2021,356.40,0.90,54.40,-11.90,64.40,64.00,68.70,60.40,267955.80,80386.70,2679558.10
12,Company_12,Finance,Asia,2021,3718.80,19.50,7799.80,1.70,52.10,87.00,40.20,29.00,43956.70,21978.30,109891.60
13,Company_13,Consumer Goods,Asia,2021,1086.00,9.80,1547.50,13.80,53.00,90.90,31.60,36.50,122495.90,153119.80,612479.30
14,Company_14,Transportation,Middle East,2021,1081.70,0.50,90.60,6.70,42.90,26.60,63.80,38.30,657776.80,109629.50,2192589.40
15,Company_15,Healthcare,Oceania,2021,6442.60,34.20,27413.40,-13.00,56.60,84.40,49.50,35.80,392268.10,392268.10,784536.20
16,Company_16,Energy,Europe,2021,1387.70,14.60,2539.70,9.70,52.60,54.60,39.10,64.00,1135154.70,340546.40,11351546.80
17,Company_17,Utilities,Oceania,2021,4158.10,17.50,9928.20,-3.80,67.50,62.00,88.80,51.60,2548603.10,1592876.90,25486030.60
18,Company_18,Energy,Europe,2021,12463.70,2.90,4405.90,7.40,70.90,63.50,83.80,65.50,9415470.50,2824641.20,94154705.20
19,Company_19,Technology,Latin America,2021,122196.40,5.30,143651.30,24.20,52.90,89.00,51.90,17.80,3524270.20,2114562.10,7048540.40
20,Company_20,Technology,North America,2021,6606.70,23.40,42298.90,9.70,61.90,97.80,57.30,30.60,170326.40,102195.80,340652.70
21,Company_21,Energy,Asia,2021,1854.60,18.20,6238.90,-12.50,34.40,26.90,40.60,35.70,1876502.70,562950.80,18765027.20
22,Company_22,Manufacturing,Latin America,2021,815.70,19.00,2313.70,10.80,52.70,71.90,40.20,46.10,170485.90,227314.60,2841432.30
23,Company_23,Healthcare,Asia,2021,1085.50,22.90,4045.70,4.10,57.20,54.50,47.70,69.30,88851.50,88851.50,177703.00
24,Company_24,Technology,Middle East,2021,14899.50,18.30,71411.90,10.30,55.40,89.50,29.40,47.30,427041.50,256224.90,854082.90
25,Company_25,Utilities,Middle East,2021,587.40,6.80,509.30,-3.30,40.40,14.20,67.30,39.80,517089.50,323180.90,5170894.70
26,Company_26,Healthcare,Asia,2021,9050.80,34.90,36575.30,21.10,57.20,88.70,52.40,30.60,524016.40,524016.40,1048032.80
27,Company_27,Healthcare,Europe,2021,3276.10,6.70,4076.00,17.80,64.80,100.00,51.00,43.40,163806.90,163806.90,327613.70
28,Company_28,Technology,Latin America,2021,4449.30,19.70,15917.80,0.80,78.30,100.00,49.80,85.20,111232.00,66739.20,222464.00
29,Company_29,Transportation,Oceania,2021,779.90,14.60,1633.20,-26.80,26.60,10.90,60.20,8.70,525843.60,87640.60,1752812.00
30,Company_30,Transportation,Middle East,2021,907.50,-2.10,2238.40,12.50,29.60,8.40,68.90,11.60,621332.10,103555.40,2071107.20
31,Company_31,Transportation,Middle East,2021,1085.40,-2.40,4820.60,1.00,29.70,35.30,16.20,37.60,620495.40,103415.90,2068318.10
32,Company_32,Utilities,North America,2021,469.80,5.90,324.70,4.20,54.40,11.10,73.50,78.80,421876.30,263672.70,4218763.50
33,Company_33,Finance,North America,2021,1300.80,11.10,2650.90,10.90,64.30,75.50,58.40,58.90,17464.60,8732.30,43661.50
34,Company_34,Energy,Middle East,2021,11844.20,19.20,29351.80,7.40,35.10,53.30,19.90,32.10,9793081.90,2937924.60,97930819.10
35,Company_35,Healthcare,Middle East,2021,1358.80,11.90,2113.50,13.80,70.60,77.10,88.00,46.70,89706.10,89706.10,179412.30
36,Company_36,Healthcare,Europe,2021,2385.20,28.60,9598.30,7.60,75.90,38.20,99.20,90.40,222478.10,222478.10,444956.10
37,Company_37,Energy,Oceania,2021,6869.80,7.90,8351.70,-13.50,74.90,50.70,80.00,93.90,5803707.60,1741112.30,58037075.80
38,Company_38,Energy,Africa,2021,872.90,5.80,587.20,15.20,38.30,33.90,52.40,28.60,840471.20,252141.40,8404712.20
39,Company_39,Transportation,Latin America,2021,1583.50,3.30,999.50,14.00,49.20,25.80,67.00,54.90,968806.60,161467.80,3229355.20
40,Company_40,Transportation,Oceania,2021,3397.60,1.70,1087.50,13.10,55.10,31.10,77.40,56.70,2002287.70,333714.60,6674292.20
41,Company_41,Energy,North America,2021,7613.60,15.60,20118.50,2.10,57.80,42.10,45.50,85.90,6893156.50,2067946.90,68931564.60
42,Company_42,Energy,North America,2021,1012.60,-3.40,1486.90,-16.50,48.40,29.40,27.80,88.00,1006834.90,302050.50,10068348.70
43,Company_43,Transportation,Europe,2021,352.30,-2.10,601.20,2.10,43.20,31.30,76.90,21.50,207386.60,34564.40,691288.80
44,Company_44,Healthcare,Oceania,2021,10763.50,32.20,84929.70,4.00,57.40,41.30,39.40,91.60,980682.30,980682.30,1961364.70
45,Company_45,Retail,Africa,2021,639.70,-2.50,2096.20,-2.10,42.90,61.20,9.70,57.90,49367.50,24683.80,98735.10
46,Company_46,Healthcare,Middle East,2021,10179.90,17.40,25503.70,5.30,53.90,77.50,57.50,26.70,669607.10,669607.10,1339214.10
47,Company_47,Consumer Goods,Africa,2021,256.10,-0.50,157.80,2.20,59.70,76.80,75.60,26.90,33942.80,42428.60,169714.20
48,Company_48,Technology,Latin America,2021,3253.30,23.70,20336.60,10.20,51.40,95.10,44.30,14.70,86877.60,52126.60,173755.30
49,Company_49,Retail,Middle East,2021,456.80,11.90,1098.30,-0.30,18.40,13.60,33.00,8.60,50468.70,25234.30,100937.40
50,Company_50,Consumer Goods,North America,2021,1428.00,25.50,6635.60,15.20,66.40,72.20,57.50,69.60,198312.60,247890.70,991562.90
51,Company_51,Transportation,Middle East,2021,218.80,3.70,110.80,25.90,49.00,77.80,66.40,2.80,86036.40,14339.40,286788.10
52,Company_52,Consumer Goods,Oceania,2021,1787.20,15.80,4145.70,7.40,66.60,42.30,85.10,72.30,323042.40,403802.90,1615211.80
53,Company_53,Utilities,North America,2021,794.70,8.00,712.50,-1.80,73.90,34.00,99.00,88.60,611481.20,382175.80,6114812.30
54,Company_54,Healthcare,Oceania,2021,7213.10,29.10,26990.40,10.00,66.30,29.30,92.00,77.70,717721.40,717721.40,1435442.90
55,Company_55,Finance,Latin America,2021,674.10,11.00,958.20,9.40,75.20,100.00,72.70,53.00,6740.70,3370.40,16851.90
56,Company_56,Utilities,North America,2021,682.10,9.80,537.50,-5.30,61.50,24.80,69.70,90.00,560129.30,350080.80,5601292.60
57,Company_57,Utilities,Middle East,2021,946.60,-5.90,1575.60,3.60,28.80,38.20,17.20,31.10,706345.90,441466.20,7063459.50
58,Company_58,Transportation,Oceania,2021,626.40,5.30,429.10,16.60,42.10,22.70,69.80,33.80,391365.90,65227.70,1304553.00
59,Company_59,Utilities,Africa,2021,743.90,12.20,1237.60,0.50,35.50,28.40,46.90,31.10,595707.90,372317.40,5957078.80
60,Company_60,Manufacturing,Middle East,2021,1045.10,16.30,3321.00,-11.10,30.30,49.00,39.20,2.90,268771.60,358362.10,4479526.40
61,Company_61,Consumer Goods,Oceania,2021,2499.70,7.10,3574.80,7.40,78.00,85.10,56.10,92.70,302082.90,377603.70,1510414.60
62,Company_62,Technology,Asia,2021,6220.50,26.50,29217.30,16.90,61.20,92.00,28.00,63.50,172838.20,103702.90,345676.40
63,Company_63,Consumer Goods,Europe,2021,1135.40,18.20,2468.30,12.30,69.90,52.40,64.20,93.30,189253.60,236567.00,946268.10
64,Company_64,Consumer Goods,Asia,2021,1757.30,4.80,1898.10,3.70,40.80,46.10,36.60,39.80,308324.50,385405.70,1541622.60
65,Company_65,Transportation,Europe,2021,868.30,-2.30,3862.10,7.90,69.50,37.20,100.00,71.30,489696.00,81616.00,1632319.90
66,Company_66,Consumer Goods,Middle East,2021,1727.30,25.80,6331.70,11.40,60.20,91.30,52.60,36.70,193807.80,242259.80,969039.20
67,Company_67,Manufacturing,Middle East,2021,513.10,12.80,1025.80,2.40,53.00,43.90,44.90,70.20,137384.70,183179.60,2289745.10
68,Company_68,Manufacturing,Middle East,2021,4263.00,18.20,10081.10,-5.50,57.20,45.50,82.00,44.00,1127044.70,1502726.20,18784077.70
69,Company_69,Energy,North America,2021,7911.50,23.10,30386.30,3.60,47.10,12.00,61.80,67.50,8828546.80,2648564.00,88285467.90
70,Company_70,Retail,Africa,2021,1825.80,3.50,1574.30,14.40,47.30,48.30,40.10,53.40,157310.80,78655.40,314621.60
71,Company_71,Consumer Goods,Latin America,2021,3290.50,12.20,6673.40,13.50,44.50,61.00,28.80,43.70,508929.20,636161.60,2544646.20
72,Company_72,Utilities,Latin America,2021,595.20,8.40,714.30,-11.50,43.70,41.70,39.70,49.60,432362.20,270226.40,4323622.00
73,Company_73,Transportation,Asia,2021,1229.80,10.70,1582.10,2.40,54.00,24.60,72.10,65.30,758276.10,126379.30,2527586.90
74,Company_74,Energy,Europe,2021,2381.80,-16.30,4128.60,14.10,69.60,20.60,88.10,100.00,2514377.90,754313.40,25143778.80
75,Company_75,Technology,North America,2021,3282.40,20.20,19123.80,-5.10,71.30,74.80,42.90,96.00,110986.20,66591.70,221972.40
76,Company_76,Technology,North America,2021,14135.00,27.10,117885.60,0.20,64.90,87.30,39.10,68.10,416253.90,249752.30,832507.80
77,Company_77,Utilities,Africa,2021,460.00,2.40,146.00,6.00,66.50,81.40,57.30,60.90,231828.20,144892.60,2318282.20
78,Company_78,Technology,Latin America,2021,7244.30,17.20,19433.60,-6.00,47.60,76.80,44.50,21.60,239956.60,143974.00,479913.20
79,Company_79,Healthcare,North America,2021,9488.30,26.40,29897.90,14.50,65.60,76.90,40.20,79.70,627543.00,627543.00,1255086.10
80,Company_80,Utilities,Europe,2021,1176.30,4.90,793.50,11.30,70.10,41.10,94.20,75.00,858808.40,536755.30,8588084.50
81,Company_81,Healthcare,Europe,2021,5335.40,7.60,8131.70,1.30,82.30,81.90,84.60,80.40,334239.80,334239.80,668479.70
82,Company_82,Technology,Middle East,2021,4866.40,23.20,24645.70,13.50,66.60,100.00,74.30,25.50,121660.90,72996.60,243321.90
83,Company_83,Healthcare,Oceania,2021,3548.40,6.60,4566.40,-0.10,61.80,62.10,70.90,52.40,271649.80,271649.80,543299.50
84,Company_84,Consumer Goods,Middle East,2021,3333.60,14.10,9279.30,29.10,15.80,35.30,1.90,10.30,635231.20,794039.00,3176156.00
85,Company_85,Manufacturing,Asia,2021,1992.50,2.80,661.30,-1.90,61.20,54.80,47.20,81.50,487858.60,650478.10,8130976.70
86,Company_86,Finance,Asia,2021,3123.90,14.90,5954.60,-2.60,48.90,100.00,34.90,11.80,31239.10,15619.60,78097.80
87,Company_87,Technology,Oceania,2021,55091.20,21.90,258991.30,11.90,76.60,96.80,77.10,55.80,1438803.70,863282.20,2877607.40
88,Company_88,Manufacturing,North America,2021,1233.20,5.30,846.00,15.80,78.80,73.90,73.30,89.30,252651.90,336869.20,4210864.60
89,Company_89,Utilities,Europe,2021,1570.40,11.90,2792.00,21.50,34.40,34.90,55.20,13.20,1200936.50,750585.30,12009365.00
90,Company_90,Energy,Africa,2021,6146.60,-8.80,8709.70,5.50,29.20,17.90,32.70,36.90,6604003.20,1981201.00,66040031.90
91,Company_91,Manufacturing,Europe,2021,3378.50,30.20,12262.60,-13.60,65.40,52.10,53.50,90.60,846508.80,1128678.40,14108480.20
92,Company_92,Healthcare,Asia,2021,3424.60,20.40,12158.30,-10.50,36.30,57.70,27.50,23.50,272533.80,272533.80,545067.50
93,Company_93,Retail,Latin America,2021,593.90,7.60,755.50,-5.60,62.10,96.40,53.50,36.40,31193.90,15596.90,62387.70
94,Company_94,Utilities,North America,2021,331.00,8.40,369.70,1.10,53.50,42.80,56.00,61.60,238375.50,148984.70,2383754.80
95,Company_95,Retail,North America,2021,1205.30,10.90,1740.30,7.50,73.80,69.10,52.40,100.00,86321.00,43160.50,172642.10
96,Company_96,Manufacturing,Middle East,2021,1784.30,4.60,1169.40,8.80,77.40,88.00,55.70,88.50,312503.50,416671.30,5208391.50
97,Company_97,Consumer Goods,Middle East,2021,1718.00,10.50,4322.70,2.70,32.40,56.20,26.60,14.50,277123.90,346404.90,1385619.70
98,Company_98,Energy,North America,2021,13814.30,5.20,11818.80,-3.20,42.50,12.30,51.80,63.40,15383760.80,4615128.20,153837607.80
99,Company_99,Healthcare,Asia,2021,7342.00,2.80,4284.70,3.60,59.20,36.80,74.00,66.90,691722.10,691722.10,1383444.20
100,Company_100,Manufacturing,North America,2021,1267.40,-6.00,4679.10,9.50,53.90,12.30,91.10,58.20,423408.90,564545.20,7056815.30
101,Company_101,Energy,Oceania,2021,3677.60,-13.90,6079.60,-9.70,63.40,48.50,89.70,52.00,3165337.20,949601.20,31653371.80
102,Company_102,Retail,Africa,2021,1252.90,6.10,842.00,6.70,58.20,36.40,81.90,56.30,118406.70,59203.30,236813.40
103,Company_103,Retail,Africa,2021,1156.60,6.90,1238.70,5.40,55.30,77.90,44.60,43.30,75716.00,37858.00,151432.00
104,Company_104,Technology,Europe,2021,6596.30,22.20,34474.50,19.20,70.30,78.10,57.00,75.80,215497.10,129298.20,430994.10
105,Company_105,Finance,Africa,2021,30849.10,10.90,43543.10,13.50,49.30,89.70,36.30,22.00,353117.00,176558.50,882792.60
106,Company_106,Manufacturing,Europe,2021,2664.20,9.10,3850.20,12.20,69.00,9.10,97.80,100.00,908165.10,1210886.80,15136085.50
107,Company_107,Finance,Asia,2021,14472.50,23.10,27176.40,11.30,62.00,100.00,56.90,29.10,144725.10,72362.50,361812.70
108,Company_108,Healthcare,North America,2021,16523.80,6.80,16057.80,27.20,71.00,67.90,66.40,78.70,1197327.60,1197327.60,2394655.20
109,Company_109,Energy,Africa,2021,5443.80,-8.40,23571.60,-12.40,53.30,50.70,51.90,57.30,4599828.40,1379948.50,45998283.80
110,Company_110,Healthcare,Middle East,2021,2888.80,17.50,12612.10,4.90,27.50,54.60,11.70,16.20,236158.50,236158.50,472317.00
111,Company_111,Finance,Africa,2021,870.10,19.40,2373.20,24.70,44.50,97.40,13.50,22.50,9013.10,4506.60,22532.80
112,Company_112,Retail,Europe,2021,440.60,-3.20,271.00,0.50,56.00,31.00,39.00,98.10,43314.90,21657.40,86629.80
113,Company_113,Manufacturing,Latin America,2021,3866.90,6.10,4808.20,29.50,25.80,16.60,40.70,20.10,1256978.60,1675971.50,20949643.40
114,Company_114,Energy,North America,2021,1635.80,-17.40,4321.30,-15.10,76.60,78.80,72.30,78.70,1060713.30,318214.00,10607132.90
115,Company_115,Consumer Goods,Europe,2021,348.80,14.10,956.60,-1.10,60.20,40.40,66.50,73.60,64006.30,80007.80,320031.30
116,Company_116,Retail,Asia,2021,414.50,4.70,269.10,3.10,45.90,48.20,40.90,48.50,35746.00,17873.00,71492.10
117,Company_117,Retail,Asia,2021,1159.30,12.60,3001.30,-7.20,69.30,40.20,90.30,77.40,106479.00,53239.50,212958.00
118,Company_118,Retail,Asia,2021,1017.20,2.50,335.40,2.40,69.80,90.30,64.00,55.00,57766.90,28883.40,115533.80
119,Company_119,Consumer Goods,Middle East,2021,1231.70,9.40,2781.20,-12.20,36.40,57.10,36.50,15.50,197155.50,246444.40,985777.40
120,Company_120,Consumer Goods,Asia,2021,2306.50,4.70,1827.90,18.80,58.90,59.40,29.50,87.70,361804.50,452255.60,1809022.60
121,Company_121,Retail,Oceania,2021,750.40,1.20,143.10,11.40,50.00,30.60,83.70,35.80,73983.00,36991.50,147966.00
122,Company_122,Energy,Europe,2021,6051.90,-4.80,20111.60,0.80,58.30,46.20,75.50,53.20,5307090.90,1592127.30,53070908.50
123,Company_123,Technology,Middle East,2021,62834.20,13.00,261647.00,23.40,61.30,100.00,18.20,65.80,1570854.00,942512.40,3141708.10
124,Company_124,Manufacturing,Africa,2021,1368.50,9.50,2715.00,7.70,37.20,52.90,37.50,21.20,340646.00,454194.70,5677433.70
125,Company_125,Finance,Middle East,2021,3888.10,4.00,2535.30,-0.50,40.40,98.20,22.90,0.00,39851.20,19925.60,99627.90
126,Company_126,Manufacturing,Oceania,2021,3309.70,2.60,738.70,14.50,42.80,22.30,56.70,49.40,1036218.70,1381624.90,17270311.10
127,Company_127,Consumer Goods,Asia,2021,2566.70,8.00,4483.00,18.60,60.50,73.30,37.50,70.60,352681.50,440851.90,1763407.70
128,Company_128,Utilities,Africa,2021,752.90,2.90,238.50,10.70,33.20,48.20,35.90,15.50,519632.00,324770.00,5196319.70
129,Company_129,Healthcare,Africa,2021,1739.90,11.30,3922.90,1.60,48.40,59.90,24.30,60.90,135862.10,135862.10,271724.10
130,Company_130,Manufacturing,Asia,2021,2765.60,27.90,8064.20,1.40,31.50,14.60,31.20,48.90,911097.10,1214796.20,15184952.30
131,Company_131,Finance,Latin America,2021,33591.50,17.40,87917.70,6.30,70.70,84.70,86.10,41.10,407638.90,203819.40,1019097.20
132,Company_132,Consumer Goods,Oceania,2021,1050.20,2.50,331.50,2.10,65.00,82.60,71.20,41.10,130552.60,163190.80,652763.10
133,Company_133,Consumer Goods,Europe,2021,829.60,3.60,526.40,-5.80,69.50,32.10,84.60,91.70,161792.10,202240.10,808960.50
134,Company_134,Healthcare,Asia,2021,7335.00,14.30,15887.20,10.60,67.30,80.90,56.50,64.60,464879.20,464879.20,929758.40
135,Company_135,Transportation,Asia,2021,1332.30,-1.90,2262.40,11.30,52.60,29.20,70.10,58.60,795609.00,132601.50,2652029.80
136,Company_136,Manufacturing,Latin America,2021,757.10,9.00,896.70,8.00,53.00,52.90,51.90,54.10,188464.10,251285.50,3141068.80
137,Company_137,Manufacturing,Oceania,2021,873.10,2.70,358.00,-0.40,45.90,24.20,35.40,78.30,269972.60,359963.50,4499543.60
138,Company_138,Energy,Latin America,2021,7401.70,3.40,2366.30,-17.00,46.60,50.80,65.40,23.60,6248807.30,1874642.20,62488073.00
139,Company_139,Retail,Europe,2021,1331.80,4.40,1303.10,-3.80,67.90,73.80,49.90,80.00,91022.50,45511.30,182045.10
140,Company_140,Manufacturing,Europe,2021,765.70,7.00,497.30,2.20,36.80,7.10,38.20,65.10,264255.30,352340.40,4404254.70
141,Company_141,Energy,Africa,2021,4556.10,-6.70,9585.00,-1.80,16.10,41.00,4.10,3.30,4160978.90,1248293.70,41609788.80
142,Company_142,Finance,North America,2021,2273.60,5.40,1442.50,12.10,66.50,100.00,45.20,54.20,22736.50,11368.20,56841.20
143,Company_143,Consumer Goods,Oceania,2021,1331.90,16.40,4004.70,6.10,68.70,87.70,55.70,62.70,156074.00,195092.50,780369.90
144,Company_144,Utilities,Oceania,2021,1403.70,4.70,762.90,-9.80,53.10,17.80,92.60,49.10,1207920.70,754950.50,12079207.50
145,Company_145,Energy,Middle East,2021,6028.70,32.50,25182.90,9.50,36.10,8.60,71.00,28.50,6869550.50,2060865.10,68695504.70
146,Company_146,Consumer Goods,Africa,2021,910.60,20.40,1859.20,-6.40,45.60,36.00,27.00,73.90,172694.00,215867.50,863470.00
